Order_ID,Date,Month,City,Region,Category,Product_Name,Customer_Segment,Payment_Method,Quantity,Unit_Price,Revenue,Discount_%,Discount_Amount,Final_Revenue,COGS,Operating_Expenses,Gross_Profit,Net_Profit,Profit_Margin_%,Is_Returned
ORD-11140,2024-02-16,February 2024,Hyderabad,South,Sports,Dumbbells Set,Loyal,Cash,1,6931.07,6931.07,20,1386.21,5544.86,3874.55,672.48,3056.52,2384.04,34.4,No
ORD-10615,2024-01-03,January 2024,Delhi,North,Grocery,Olive Oil 1L,Loyal,Cash,1,1199.64,1199.64,15,179.95,1019.69,804.67,109.33,394.97,285.64,23.81,No
ORD-10700,2024-01-01,January 2024,Mumbai,West,Home & Kitchen,Mixer Grinder,Regular,Debit Card,1,23256.1,23256.1,0,0,23256.1,13345.61,1311.58,9910.49,8598.91,36.97,No
ORD-11002,2024-03-10,March 2024,Bangalore,South,Clothing,Winter Coat,Regular,EMI,1,3047.37,3047.37,10,304.74,2742.63,1408.5,288.03,1638.87,1350.84,44.33,No
ORD-10456,2024-03-09,March 2024,Mumbai,West,Clothing,Casual T-Shirt,New,Cash,4,6456.22,25824.88,0,0,25824.88,12033.55,3044.05,13791.33,10747.28,41.62,No
ORD-10752,2024-01-11,January 2024,Bangalore,South,Home & Kitchen,Air Purifier,New,UPI,1,13629.66,13629.66,5,681.48,12948.18,8494.92,1631.13,5134.74,3503.61,25.71,No
ORD-10033,2024-02-03,February 2024,Mumbai,West,Electronics,PS5 Controller,Regular,Credit Card,3,30692.03,92076.09,5,4603.8,87472.29,66629.89,10947.53,25446.2,14498.67,15.75,No
ORD-10733,2024-02-18,February 2024,Chennai,South,Home & Kitchen,Mixer Grinder,Loyal,EMI,1,5977,5977,10,597.7,5379.3,3339.76,336.15,2637.24,2301.09,38.5,No
ORD-10238,2024-01-06,January 2024,Mumbai,West,Home & Kitchen,Wall Clock,New,Credit Card,2,15899.98,31799.96,5,1590,30209.96,18811.05,3152.23,12988.91,9836.68,30.93,No
ORD-10654,2024-01-02,January 2024,Delhi,North,Electronics,Boat Earbuds,New,Cash,2,58486.01,116972.02,0,0,116972.02,81781.12,12532.34,35190.9,22658.56,19.37,Yes
ORD-10617,2024-02-06,February 2024,Mumbai,West,Home & Kitchen,Air Purifier,Regular,Debit Card,1,4745.63,4745.63,0,0,4745.63,2843.67,500.87,1901.96,1401.09,29.52,No
ORD-10852,2024-03-09,March 2024,Chennai,South,Electronics,Canon Camera,Regular,Cash,1,55516.38,55516.38,10,5551.64,49964.74,38279.21,5894.5,17237.17,11342.67,20.43,No
ORD-11065,2024-02-02,February 2024,Delhi,North,Grocery,Cornflakes 1kg,Regular,EMI,2,2394.42,4788.84,0,0,4788.84,3015.24,404.64,1773.6,1368.96,28.59,No
ORD-10156,2024-03-15,March 2024,Chennai,South,Clothing,Men Formal Shirt,Regular,Debit Card,1,4792.71,4792.71,10,479.27,4313.44,2404.85,447.55,2387.86,1940.31,40.48,No
ORD-10590,2024-02-01,February 2024,Bangalore,South,Sports,Swimming Goggles,New,Debit Card,1,1651.78,1651.78,10,165.18,1486.6,998.62,195.25,653.16,457.91,27.72,No
ORD-11199,2024-02-14,February 2024,Hyderabad,South,Electronics,PS5 Controller,Regular,EMI,1,5209.74,5209.74,0,0,5209.74,4014.56,433.66,1195.18,761.52,14.62,No
ORD-11136,2024-03-21,March 2024,Mumbai,West,Electronics,iPhone 15,Regular,Credit Card,1,9117.25,9117.25,15,1367.59,7749.66,6985.86,489.53,2131.39,1641.86,18.01,No
ORD-11145,2024-02-18,February 2024,Hyderabad,South,Electronics,Boat Earbuds,Premium,Debit Card,1,59839.06,59839.06,0,0,59839.06,45496.51,6567.57,14342.55,7774.98,12.99,Yes
ORD-10750,2024-03-07,March 2024,Bangalore,South,Sports,Football Nike,Regular,UPI,2,10443.78,20887.56,10,2088.76,18798.8,10555.91,1098.09,10331.65,9233.56,44.21,Yes
ORD-10533,2024-03-23,March 2024,Delhi,North,Sports,Football Nike,New,Debit Card,3,11806.74,35420.22,20,7084.04,28336.18,18541.99,1978.26,16878.23,14899.97,42.07,Yes
ORD-10305,2024-01-18,January 2024,Hyderabad,South,Electronics,iPhone 15,New,Cash,3,25464.66,76393.98,20,15278.8,61115.18,55750.33,7076.38,20643.65,13567.27,17.76,No
ORD-11041,2024-03-13,March 2024,Hyderabad,South,Home & Kitchen,Pressure Cooker,Loyal,UPI,1,19174.46,19174.46,10,1917.45,17257.01,12403.34,1433.35,6771.12,5337.77,27.84,No
ORD-10795,2024-01-11,January 2024,Mumbai,West,Sports,Dumbbells Set,Loyal,UPI,2,2999.79,5999.58,10,599.96,5399.62,3431.48,585.32,2568.1,1982.78,33.05,No
ORD-10612,2024-03-03,March 2024,Hyderabad,South,Electronics,Kindle Paperwhite,Regular,Credit Card,1,50573.78,50573.78,0,0,50573.78,37270,5480.61,13303.78,7823.17,15.47,No
ORD-11109,2024-02-14,February 2024,Delhi,North,Sports,Dumbbells Set,Loyal,Cash,1,13543.37,13543.37,15,2031.51,11511.86,7752.5,1622.68,5790.87,4168.19,30.78,No
ORD-10068,2024-02-11,February 2024,Mumbai,West,Clothing,Casual T-Shirt,Regular,EMI,1,3469.08,3469.08,0,0,3469.08,1755.83,270.7,1713.25,1442.55,41.58,No
ORD-10982,2024-02-18,February 2024,Bangalore,South,Clothing,Winter Coat,Regular,UPI,1,1380.42,1380.42,0,0,1380.42,620.33,87.21,760.09,672.88,48.74,No
ORD-10175,2024-01-24,January 2024,Delhi,North,Home & Kitchen,Curtains Set,Regular,Debit Card,1,24824.99,24824.99,20,4965,19859.99,15812.58,2816.98,9012.41,6195.43,24.96,No
ORD-10084,2024-03-25,March 2024,Delhi,North,Electronics,"Samsung TV 43""",Loyal,Credit Card,1,27641.43,27641.43,0,0,27641.43,20398.2,2799.11,7243.23,4444.12,16.08,No
ORD-10120,2024-01-17,January 2024,Chennai,South,Home & Kitchen,Air Purifier,New,UPI,3,4475.06,13425.18,0,0,13425.18,8419.06,1431.57,5006.12,3574.55,26.63,No
ORD-10166,2024-02-12,February 2024,Bangalore,South,Home & Kitchen,Water Purifier,Regular,Credit Card,1,22286.87,22286.87,10,2228.69,20058.18,13381.51,1539.99,8905.36,7365.37,33.05,No
ORD-10718,2024-02-02,February 2024,Delhi,North,Sports,Dumbbells Set,New,Debit Card,3,580.13,1740.39,20,348.08,1392.31,1004.78,198.72,735.61,536.89,30.85,No
ORD-10021,2024-03-15,March 2024,Chennai,South,Electronics,Canon Camera,Regular,UPI,2,6744.72,13489.44,5,674.47,12814.97,9851.14,1479.66,3638.3,2158.64,16,No
ORD-10304,2024-03-11,March 2024,Bangalore,South,Home & Kitchen,Air Purifier,New,Credit Card,2,5534.63,11069.26,0,0,11069.26,6098.39,879.57,4970.87,4091.3,36.96,No
ORD-11129,2024-02-28,February 2024,Hyderabad,South,Clothing,Denim Jeans,Loyal,UPI,1,4430.24,4430.24,0,0,4430.24,1943.87,419.09,2486.37,2067.28,46.66,No
ORD-11168,2024-01-02,January 2024,Bangalore,South,Grocery,Olive Oil 1L,Regular,Credit Card,1,402.95,402.95,10,40.3,362.65,276.09,41.65,126.86,85.21,21.15,Yes
ORD-10974,2024-03-23,March 2024,Bangalore,South,Home & Kitchen,Non-Stick Pan,New,EMI,2,1575.98,3151.96,15,472.79,2679.17,1813.33,295.56,1338.63,1043.07,33.09,Yes
ORD-10235,2024-02-05,February 2024,Mumbai,West,Clothing,Winter Coat,Regular,Cash,2,6297.85,12595.7,5,629.78,11965.92,6678.57,1210.3,5917.13,4706.83,37.37,No
ORD-10977,2024-01-25,January 2024,Chennai,South,Electronics,Canon Camera,New,EMI,3,71493.7,214481.1,0,0,214481.1,152635.05,21373.39,61846.05,40472.66,18.87,No
ORD-11114,2024-02-09,February 2024,Chennai,South,Sports,Dumbbells Set,Regular,Cash,2,9757.61,19515.22,0,0,19515.22,11008.83,1040.25,8506.39,7466.14,38.26,No
ORD-10307,2024-03-14,March 2024,Hyderabad,South,Clothing,Women Kurti,Premium,UPI,1,6302.13,6302.13,20,1260.43,5041.7,3239.7,714.25,3062.43,2348.18,37.26,No
ORD-10065,2024-02-06,February 2024,Hyderabad,South,Electronics,Kindle Paperwhite,Premium,Debit Card,2,59160.27,118320.54,5,5916.03,112404.51,91611.76,10061.16,26708.78,16647.62,14.07,No
ORD-10881,2024-03-13,March 2024,Bangalore,South,Electronics,PS5 Controller,Premium,EMI,2,12452.67,24905.34,0,0,24905.34,18088.27,2575.45,6817.07,4241.62,17.03,No
ORD-10836,2024-02-03,February 2024,Chennai,South,Clothing,Casual T-Shirt,Regular,EMI,1,1868.18,1868.18,5,93.41,1774.77,890.87,175.65,977.31,801.66,42.91,No
ORD-10798,2024-01-19,January 2024,Mumbai,West,Grocery,Basmati Rice 5kg,New,Debit Card,1,495.59,495.59,5,24.78,470.81,323.09,39.48,172.5,133.02,26.84,No
ORD-10573,2024-03-17,March 2024,Delhi,North,Home & Kitchen,Mixer Grinder,Premium,Debit Card,1,3282.19,3282.19,20,656.44,2625.75,1885.81,354.17,1396.38,1042.21,31.75,No
ORD-10550,2024-03-05,March 2024,Chennai,South,Clothing,Women Kurti,Loyal,UPI,2,1062.21,2124.42,0,0,2124.42,896.12,138.49,1228.3,1089.81,51.3,No
ORD-10036,2024-02-08,February 2024,Hyderabad,South,Sports,Cricket Bat SG,Premium,Cash,1,4836.57,4836.57,0,0,4836.57,2874.33,447.22,1962.24,1515.02,31.32,No
ORD-10845,2024-01-27,January 2024,Hyderabad,South,Home & Kitchen,Water Purifier,Regular,EMI,2,10881.56,21763.12,0,0,21763.12,13745.35,2037.11,8017.77,5980.66,27.48,No
ORD-10263,2024-01-08,January 2024,Delhi,North,Sports,Football Nike,Regular,UPI,1,690.95,690.95,0,0,690.95,372.98,64.25,317.97,253.72,36.72,No
ORD-10394,2024-01-30,January 2024,Mumbai,West,Sports,Cycling Helmet,New,Debit Card,4,3153.14,12612.56,0,0,12612.56,6967.84,851.26,5644.72,4793.46,38.01,No
ORD-10558,2024-01-18,January 2024,Mumbai,West,Electronics,"Samsung TV 43""",New,EMI,1,70915.93,70915.93,0,0,70915.93,48412.52,4434.85,22503.41,18068.56,25.48,No
ORD-10269,2024-01-09,January 2024,Bangalore,South,Grocery,Amul Butter 500g,Loyal,UPI,1,1815.01,1815.01,5,90.75,1724.26,1204.84,144.07,610.17,466.1,25.68,No
ORD-10783,2024-03-06,March 2024,Hyderabad,South,Sports,Badminton Kit,Regular,UPI,1,4829.79,4829.79,5,241.49,4588.3,2825.38,428.16,2004.41,1576.25,32.64,No
ORD-10384,2024-02-02,February 2024,Hyderabad,South,Electronics,Kindle Paperwhite,Regular,Cash,1,63801.24,63801.24,0,0,63801.24,45683.64,5679.87,18117.6,12437.73,19.49,No
ORD-10524,2024-02-20,February 2024,Delhi,North,Grocery,Amul Butter 500g,Premium,UPI,1,317.94,317.94,5,15.9,302.04,219.29,26.94,98.65,71.71,22.55,No
ORD-10317,2024-03-12,March 2024,Delhi,North,Home & Kitchen,Curtains Set,New,EMI,1,9401.89,9401.89,5,470.09,8931.8,5380.62,769.19,4021.27,3252.08,34.59,No
ORD-10784,2024-03-22,March 2024,Delhi,North,Grocery,Basmati Rice 5kg,Premium,UPI,3,712.57,2137.71,0,0,2137.71,1462.71,144.15,675,530.85,24.83,No
ORD-10205,2024-01-26,January 2024,Hyderabad,South,Grocery,Basmati Rice 5kg,Loyal,Debit Card,5,2413.21,12066.05,10,1206.61,10859.44,7832.61,1190.28,4233.44,3043.16,25.22,No
ORD-10462,2024-02-26,February 2024,Mumbai,West,Grocery,Basmati Rice 5kg,Regular,Credit Card,1,435.87,435.87,0,0,435.87,312.01,38.87,123.86,84.99,19.5,No
ORD-10940,2024-01-29,January 2024,Mumbai,West,Grocery,Basmati Rice 5kg,New,Credit Card,1,1292.3,1292.3,0,0,1292.3,882.72,111.01,409.58,298.57,23.1,Yes
ORD-10191,2024-03-09,March 2024,Chennai,South,Home & Kitchen,Pressure Cooker,New,EMI,2,909.79,1819.58,10,181.96,1637.62,1098.25,127.49,721.33,593.84,32.64,No
ORD-10613,2024-02-25,February 2024,Hyderabad,South,Home & Kitchen,Wall Clock,Regular,Debit Card,1,1406.92,1406.92,0,0,1406.92,846.03,141.71,560.89,419.18,29.79,No
ORD-10992,2024-02-01,February 2024,Delhi,North,Sports,Cycling Helmet,New,Debit Card,1,472.19,472.19,15,70.83,401.36,241.76,41.78,230.43,188.65,39.95,No
ORD-10207,2024-01-27,January 2024,Hyderabad,South,Grocery,Amul Butter 500g,Regular,Cash,3,2056.47,6169.41,10,616.94,5552.47,4077.45,524.1,2091.96,1567.86,25.41,No
ORD-10313,2024-02-13,February 2024,Chennai,South,Sports,Yoga Mat,Regular,Debit Card,2,6719.58,13439.16,10,1343.92,12095.24,7496.79,1296.34,5942.37,4646.03,34.57,No
ORD-11059,2024-02-09,February 2024,Mumbai,West,Home & Kitchen,Wall Clock,Regular,Debit Card,2,6119.29,12238.58,20,2447.72,9790.86,7527.26,1306,4711.32,3405.32,27.82,No
ORD-10464,2024-01-14,January 2024,Hyderabad,South,Electronics,iPhone 15,New,Debit Card,1,37396.66,37396.66,0,0,37396.66,27659.02,3421.53,9737.64,6316.11,16.89,No
ORD-10557,2024-02-21,February 2024,Bangalore,South,Home & Kitchen,Non-Stick Pan,Regular,Credit Card,2,24694.32,49388.64,5,2469.43,46919.21,27891.61,4041.2,21497.03,17455.83,35.34,No
ORD-10658,2024-02-22,February 2024,Bangalore,South,Electronics,Kindle Paperwhite,Regular,Credit Card,2,43132.7,86265.4,0,0,86265.4,59035.42,8668.41,27229.98,18561.57,21.52,No
ORD-10769,2024-01-05,January 2024,Delhi,North,Clothing,Denim Jeans,New,Debit Card,5,7689.64,38448.2,10,3844.82,34603.38,16742,3238.67,21706.2,18467.53,48.03,No
ORD-10038,2024-01-04,January 2024,Mumbai,West,Clothing,Denim Jeans,Regular,EMI,3,5006.42,15019.26,10,1501.93,13517.33,7197.29,1682.6,7821.97,6139.37,40.88,No
ORD-10815,2024-01-12,January 2024,Hyderabad,South,Electronics,Kindle Paperwhite,Regular,Cash,4,28038.65,112154.6,0,0,112154.6,78076.12,7806.88,34078.48,26271.6,23.42,No
ORD-10214,2024-02-29,February 2024,Delhi,North,Home & Kitchen,Air Purifier,Premium,UPI,2,5066.48,10132.96,0,0,10132.96,5973.97,1029.68,4158.99,3129.31,30.88,No
ORD-10606,2024-01-10,January 2024,Mumbai,West,Sports,Yoga Mat,Regular,Cash,1,7855.51,7855.51,5,392.78,7462.73,4365.77,788.86,3489.74,2700.88,34.38,No
ORD-10337,2024-01-28,January 2024,Hyderabad,South,Electronics,OnePlus Nord,New,Credit Card,2,46633.6,93267.2,0,0,93267.2,72526.66,9724.46,20740.54,11016.08,11.81,No
ORD-10652,2024-01-02,January 2024,Delhi,North,Home & Kitchen,Water Purifier,Premium,Credit Card,2,19180.4,38360.8,15,5754.12,32606.68,24118.61,3661.03,14242.19,10581.16,27.58,No
ORD-10707,2024-02-18,February 2024,Delhi,North,Electronics,OnePlus Nord,Regular,Cash,2,78642.96,157285.92,0,0,157285.92,121831.73,16003.51,35454.19,19450.68,12.37,No
ORD-10870,2024-02-08,February 2024,Bangalore,South,Sports,Swimming Goggles,Loyal,Debit Card,2,2046.31,4092.62,10,409.26,3683.36,2403.95,210.57,1688.67,1478.1,36.12,No
ORD-10306,2024-02-22,February 2024,Bangalore,South,Clothing,Men Formal Shirt,Regular,UPI,4,4520.22,18080.88,10,1808.09,16272.79,9211.6,1512.4,8869.28,7356.88,40.69,No
ORD-11063,2024-03-01,March 2024,Mumbai,West,Clothing,Ethnic Saree,Regular,UPI,1,657.09,657.09,0,0,657.09,327.1,57.01,329.99,272.98,41.54,No
ORD-10818,2024-03-28,March 2024,Mumbai,West,Sports,Cricket Bat SG,Regular,Credit Card,1,11219.22,11219.22,0,0,11219.22,6715.24,567.2,4503.98,3936.78,35.09,No
ORD-11102,2024-03-16,March 2024,Mumbai,West,Electronics,iPhone 15,New,EMI,2,45971.07,91942.14,20,18388.43,73553.71,69255.93,6198.37,22686.21,16487.84,17.93,No
ORD-10157,2024-03-30,March 2024,Mumbai,West,Clothing,Men Formal Shirt,New,EMI,1,3695.44,3695.44,15,554.32,3141.12,1750.47,237.51,1944.97,1707.46,46.2,No
ORD-10896,2024-02-25,February 2024,Chennai,South,Clothing,Women Kurti,Loyal,UPI,2,4781.81,9563.62,0,0,9563.62,4848.04,614.44,4715.58,4101.14,42.88,No
ORD-10721,2024-01-13,January 2024,Mumbai,West,Home & Kitchen,Non-Stick Pan,Regular,UPI,2,16535.77,33071.54,0,0,33071.54,18753.66,2520.9,14317.88,11796.98,35.67,Yes
ORD-10880,2024-01-04,January 2024,Chennai,South,Electronics,PS5 Controller,Premium,EMI,1,9339.61,9339.61,0,0,9339.61,7197.9,981.26,2141.71,1160.45,12.43,No
ORD-11057,2024-03-07,March 2024,Mumbai,West,Clothing,Sports Jacket,Premium,Cash,1,1225.88,1225.88,0,0,1225.88,611.26,125.63,614.62,488.99,39.89,No
ORD-10460,2024-03-07,March 2024,Delhi,North,Clothing,Men Formal Shirt,New,Credit Card,2,3836.6,7673.2,5,383.66,7289.54,3743.79,385.87,3929.41,3543.54,46.18,No
ORD-10232,2024-01-02,January 2024,Bangalore,South,Electronics,PS5 Controller,Regular,Credit Card,1,59604.57,59604.57,0,0,59604.57,41895.74,3352.95,17708.83,14355.88,24.09,No
ORD-10639,2024-03-20,March 2024,Chennai,South,Home & Kitchen,Non-Stick Pan,New,Debit Card,1,6204.15,6204.15,5,310.21,5893.94,3747.92,726.29,2456.23,1729.94,27.88,No
ORD-10442,2024-01-23,January 2024,Hyderabad,South,Sports,Football Nike,New,UPI,1,13285.21,13285.21,0,0,13285.21,7159.25,1267.41,6125.96,4858.55,36.57,No
ORD-10513,2024-03-29,March 2024,Chennai,South,Electronics,Boat Earbuds,Regular,Cash,3,13329.62,39988.86,0,0,39988.86,29026.23,2478.67,10962.63,8483.96,21.22,No
ORD-11101,2024-01-30,January 2024,Chennai,South,Sports,Treadmill,Loyal,Credit Card,2,2505.8,5011.6,0,0,5011.6,2915.54,360.9,2096.06,1735.16,34.62,No
ORD-10010,2024-02-29,February 2024,Chennai,South,Grocery,Tata Salt 1kg,Regular,Cash,1,1716.69,1716.69,0,0,1716.69,1216.24,176.07,500.45,324.38,18.9,No
ORD-11015,2024-02-21,February 2024,Hyderabad,South,Home & Kitchen,Wall Clock,Regular,Cash,1,20740.39,20740.39,10,2074.04,18666.35,13323.44,1294.9,7416.95,6122.05,29.52,No
ORD-10758,2024-02-04,February 2024,Mumbai,West,Grocery,Olive Oil 1L,New,Cash,1,1711.63,1711.63,5,85.58,1626.05,1139.57,138.18,572.06,433.88,25.35,No
ORD-10616,2024-02-29,February 2024,Delhi,North,Grocery,Almonds 500g,New,Debit Card,3,2401.52,7204.56,10,720.46,6484.1,4951.77,730.69,2252.79,1522.1,21.13,No
ORD-11013,2024-02-20,February 2024,Delhi,North,Clothing,Women Kurti,Premium,Debit Card,1,4694.31,4694.31,0,0,4694.31,2068.71,490.21,2625.6,2135.39,45.49,No
ORD-10261,2024-01-08,January 2024,Delhi,North,Sports,Treadmill,Regular,EMI,3,5580.15,16740.45,10,1674.05,15066.4,10068.15,1043.38,6672.3,5628.92,33.62,No
ORD-10853,2024-03-12,March 2024,Bangalore,South,Home & Kitchen,Pressure Cooker,New,Credit Card,2,10136.52,20273.04,15,3040.96,17232.08,12071.75,2218.01,8201.29,5983.28,29.51,No
ORD-11044,2024-03-25,March 2024,Hyderabad,South,Home & Kitchen,Mixer Grinder,Regular,Cash,2,7363.49,14726.98,0,0,14726.98,8652.13,840.92,6074.85,5233.93,35.54,Yes
ORD-10874,2024-02-29,February 2024,Delhi,North,Sports,Badminton Kit,Regular,Cash,2,9507.41,19014.82,0,0,19014.82,10200.26,1334.43,8814.56,7480.13,39.34,No
ORD-10374,2024-03-16,March 2024,Mumbai,West,Home & Kitchen,Bed Sheet Set,New,UPI,1,6816.58,6816.58,0,0,6816.58,4286.71,445.99,2529.87,2083.88,30.57,No
ORD-10480,2024-03-28,March 2024,Chennai,South,Sports,Badminton Kit,Premium,Debit Card,4,9350.37,37401.48,5,1870.07,35531.41,21102.06,1898.31,16299.42,14401.11,38.5,No
ORD-10761,2024-01-18,January 2024,Hyderabad,South,Home & Kitchen,Bed Sheet Set,New,Debit Card,2,10434.05,20868.1,10,2086.81,18781.29,13378.3,2133.02,7489.8,5356.78,25.67,No
ORD-10741,2024-03-24,March 2024,Mumbai,West,Grocery,Amul Butter 500g,New,Debit Card,5,1711.88,8559.4,0,0,8559.4,5433.17,997.41,3126.23,2128.82,24.87,No
ORD-10786,2024-01-02,January 2024,Bangalore,South,Clothing,Winter Coat,Regular,EMI,5,1660.04,8300.2,10,830.02,7470.18,4065.94,983.68,4234.26,3250.58,39.16,No
ORD-11090,2024-03-22,March 2024,Hyderabad,South,Grocery,Honey 1kg,Regular,Debit Card,3,1616.71,4850.13,10,485.01,4365.12,3105.13,533.12,1745,1211.88,24.99,No
ORD-11039,2024-02-11,February 2024,Delhi,North,Clothing,Ethnic Saree,Loyal,EMI,3,6350.53,19051.59,10,1905.16,17146.43,9512.76,1162.13,9538.83,8376.7,43.97,No
ORD-10891,2024-02-20,February 2024,Mumbai,West,Home & Kitchen,Non-Stick Pan,New,EMI,2,24082.6,48165.2,5,2408.26,45756.94,27359.64,4797.01,20805.56,16008.55,33.24,No
ORD-10549,2024-01-27,January 2024,Chennai,South,Clothing,Kids Jeans,Loyal,Cash,1,5463.3,5463.3,0,0,5463.3,2397.96,558.53,3065.34,2506.81,45.88,No
ORD-11016,2024-03-24,March 2024,Delhi,North,Electronics,PS5 Controller,New,Credit Card,1,50153.1,50153.1,0,0,50153.1,36201.86,3170.74,13951.24,10780.5,21.5,No
ORD-10495,2024-02-19,February 2024,Bangalore,South,Clothing,Casual T-Shirt,Premium,Debit Card,2,7265.46,14530.92,0,0,14530.92,7076.55,1682.59,7454.37,5771.78,39.72,No
ORD-10186,2024-03-06,March 2024,Hyderabad,South,Home & Kitchen,Bed Sheet Set,Regular,UPI,2,20169.01,40338.02,0,0,40338.02,25258.17,2921.13,15079.85,12158.72,30.14,No
ORD-10425,2024-01-02,January 2024,Bangalore,South,Electronics,Boat Earbuds,Premium,UPI,1,39355.11,39355.11,10,3935.51,35419.6,27584.03,3449.88,11771.08,8321.2,21.14,No
ORD-10734,2024-02-17,February 2024,Delhi,North,Grocery,Almonds 500g,Loyal,Debit Card,1,1463.45,1463.45,0,0,1463.45,916.4,128.04,547.05,419.01,28.63,No
ORD-11045,2024-01-15,January 2024,Hyderabad,South,Clothing,Women Kurti,Premium,Unkown,3,2798.33,8394.99,5,419.75,7975.24,3977.47,508.94,4417.52,3908.58,46.56,No
ORD-10097,2024-03-15,March 2024,Chennai,South,Grocery,Almonds 500g,New,Credit Card,2,2486.84,4973.68,0,0,4973.68,3309.35,459.47,1664.33,1204.86,24.22,No
ORD-10872,2024-02-27,February 2024,Chennai,South,Clothing,Winter Coat,Regular,Cash,1,7309.43,7309.43,0,0,7309.43,3384.67,666.91,3924.76,3257.85,44.57,No
ORD-10938,2024-01-01,January 2024,Hyderabad,South,Electronics,Canon Camera,Regular,EMI,4,18860.7,75442.8,5,3772.14,71670.66,55610.13,7638.3,19832.67,12194.37,16.16,No
ORD-10210,2024-02-12,February 2024,Hyderabad,South,Electronics,"Samsung TV 43""",Regular,EMI,1,10184.34,10184.34,0,0,10184.34,7685.97,907.01,2498.37,1591.36,15.63,No
ORD-10467,2024-02-11,February 2024,Hyderabad,South,Home & Kitchen,Pressure Cooker,New,Cash,1,2101.45,2101.45,5,105.07,1996.38,1256.38,229.49,845.07,615.58,29.29,No
ORD-11147,2024-01-17,January 2024,Mumbai,West,Clothing,Women Kurti,Loyal,Credit Card,1,1662.9,1662.9,0,0,1662.9,822.05,110.73,840.85,730.12,43.91,No
ORD-10489,2024-01-09,January 2024,Mumbai,West,Home & Kitchen,Bed Sheet Set,New,Cash,2,13368.97,26737.94,0,0,26737.94,15645.75,2694.32,11092.19,8397.87,31.41,No
ORD-10297,2024-01-18,January 2024,Delhi,North,Grocery,Almonds 500g,New,UPI,4,2468.62,9874.48,5,493.72,9380.76,7096.44,592.72,2778.04,2185.32,22.13,No
ORD-10330,2024-01-25,January 2024,Bangalore,South,Home & Kitchen,Air Purifier,Regular,Credit Card,1,24594.61,24594.61,0,0,24594.61,15894.21,2495.26,8700.4,6205.14,25.23,No
ORD-10441,2024-03-07,March 2024,Delhi,North,Home & Kitchen,Water Purifier,Regular,EMI,2,2715.8,5431.6,0,0,5431.6,3085.02,494.17,2346.58,1852.41,34.1,No
ORD-10594,2024-01-17,January 2024,Hyderabad,South,Grocery,Cornflakes 1kg,Premium,Cash,1,2319.28,2319.28,0,0,2319.28,1641.34,215.47,677.94,462.47,19.94,No
ORD-10957,2024-02-12,February 2024,Delhi,North,Electronics,iPhone 15,Regular,Credit Card,1,48553.49,48553.49,5,2427.67,46125.82,37590.56,4444.52,10962.93,6518.41,13.43,No
ORD-10198,2024-01-30,January 2024,Mumbai,West,Grocery,Almonds 500g,Premium,Debit Card,1,2423.86,2423.86,0,0,2423.86,1656.5,254.14,767.36,513.22,21.17,Yes
ORD-10388,2024-01-03,January 2024,Delhi,North,Clothing,Winter Coat,Regular,Credit Card,2,7541.31,15082.62,15,2262.39,12820.23,6491.69,930.35,8590.93,7660.58,50.79,No
ORD-10139,2024-01-18,January 2024,Mumbai,West,Home & Kitchen,Air Purifier,New,Cash,1,22517.64,22517.64,10,2251.76,20265.88,12582.39,2200.76,9935.25,7734.49,34.35,No
ORD-10164,2024-02-11,February 2024,Bangalore,South,Electronics,iPhone 15,Loyal,Credit Card,1,56140.79,56140.79,0,0,56140.79,42322.78,6148.73,13818.01,7669.28,13.66,No
ORD-10212,2024-02-09,February 2024,Bangalore,South,Home & Kitchen,Mixer Grinder,Regular,Debit Card,1,13267.31,13267.31,0,0,13267.31,7426.54,1333.89,5840.77,4506.88,33.97,No
ORD-10047,2024-02-18,February 2024,Bangalore,South,Home & Kitchen,Wall Clock,Regular,Cash,1,20955.32,20955.32,0,0,20955.32,13095.03,1124.17,7860.29,6736.12,32.15,Yes
